FieldPrefix,FieldSeq,FieldCode,Month,Day,Year,BandNumber,SpeciesCode,Station,BledBy,Recorder,EnteredBy,StorageLocation,DNAExtractionDate,DNAStorageLoc,RecordStatus
,,,4,5,2014,245115269,NOCA,BAMB,,,,BOX 3,,#N/A,OK
,,,4,5,2014,245113727,NOCA,BAMB,,,,BOX 3,,#N/A,OK
,,,4,5,2014,245109692,NOCA,BAMB,,,,BOX 3,,#N/A,OK
,,,4,5,2014,245109698,NOCA,BAMB,,,,BOX 3,,#N/A,OK
SMD20140404,1,SMD2014040401,4,15,2014,255130166,RBGR,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,2,SMD2014040402,4,15,2014,255134961,KEWA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,3,SMD2014040403,4,15,2014,255130168,SWTH,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,4,SMD2014040404,4,15,2014,253144693,GRCA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,5,SMD2014040405,4,15,2014,255130169,WTSP,PEVE,,,,BOX 4,,,OK
SMD20140404,6,SMD2014040406,4,15,2014,253144695,GRCA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,7,SMD2014040407,4,15,2014,255130171,WTSP,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,8,SMD2014040408,4,15,2014,255130172,WTSP,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,9,SMD2014040409,4,15,2014,265078353,REVI,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,10,SMD2014040410,4,15,2014,255130173,SWTH,PEVE,,,,BOX 4,,,OK
SMD20140404,11,SMD2014040411,4,15,2014,253144697,GRCA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,12,SMD2014040412,4,15,2014,253144698,GRCA,PEVE,,,,BOX 4,,,OK
SMD20140404,13,SMD2014040413,4,15,2014,253144699,GRCA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,14,SMD2014040414,4,15,2014,253144700,GRCA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,15,SMD2014040415,4,15,2014,253192901,GRCA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,16,SMD2014040416,4,15,2014,245109755,NOCA,PEVE,,,,BOX 4,,#N/A,OK
SMD20140404,17,SMD2014040417,4,20,2014,245109640,NOCA,BAMB,,,,BOX 4,,,OK
SMD20140404,18,SMD2014040418,4,20,2014,253192907,WOTH,HOME,,,,BOX 4,,,OK
SMD20140404,19,SMD2014040419,4,20,2014,265078343,WEVI,BAMB,,,,BOX 4,,,OK
SMD20140404,20,SMD2014040420,4,20,2014,265078372,WEVI,BAMB,,,,BOX 4,,#N/A,OK
SMD20140404,21,SMD2014040421,4,20,2014,245109642,NOCA,HOME,,,,BOX 4,1/18/18,BOX #8,OK
SMD20140404,22,SMD2014040422,4,20,2014,255198324,DOWO,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,23,SMD2014040423,4,20,2014,171352754,COGR,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,24,SMD2014040424,4,20,2014,255130408,CARW,HOME,,,,BOX 4,26-Jan-18,BOX #8,OK
SMD20140404,25,SMD2014040425,4,20,2014,253192908,WOTH,BAMB,,,,BOX 4,,,OK
SMD20140404,26,SMD2014040426,4,20,2014,253144685,GRCA,HOME,,,,BOX 4,,,OK
SMD20140404,27,SMD2014040427,4,20,2014,245113730,NOCA,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,28,SMD2014040428,4,20,2014,255130179,WTSP,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,29,SMD2014040429,4,20,2014,255130115,WTSP,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,30,SMD2014040430,4,20,2014,252115208,INBU,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,31,SMD2014040431,4,20,2014,245113702,NOCA,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,32,SMD2014040432,4,20,2014,245113731,NOCA,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,33,SMD2014040433,4,20,2014,245109752,NOCA,BAMB,,,,BOX 4,1/18/18,BOX #8,OK
SMD20140404,34,SMD2014040434,4,20,2014,168182170,NOCA,HOME,,,,BOX 4,,,OK
SMD20140404,35,SMD2014040435,4,20,2014,252115209,INBU,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,36,SMD2014040436,4,20,2014,245113712,NOCA,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,37,SMD2014040437,4,20,2014,255130180,BLGR,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,38,SMD2014040438,4,20,2014,255198312,DOWO,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,39,SMD2014040439,4,20,2014,255130150,CARW,BAMB,,,,BOX 4,22-Aug-18,BOX #9,OK
SMD20140404,40,SMD2014040440,4,20,2014,252115211,INBU,HOME,,,,BOX 4,,,OK
SMD20140404,41,SMD2014040441,4,20,2014,255130116,DOWO,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,42,SMD2014040442,4,20,2014,253144547,GRCA,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,43,SMD2014040443,4,20,2014,245115242,NOCA,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,44,SMD2014040444,4,20,2014,245109800,NOCA,HOME,,,,BOX 4,,,OK
SMD20140404,45,SMD2014040445,4,20,2014,253144546,WOTH,HOME,,,,BOX 4,,,OK
SMD20140404,46,SMD2014040446,4,20,2014,245109838,NOCA,HOME,,,,BOX 4,1/18/18,BOX #8,OK
SMD20140404,47,SMD2014040447,4,20,2014,255130182,HOSP,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,48,SMD2014040448,4,20,2014,134297347,RWBL,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,49,SMD2014040449,4,20,2014,255198301,CARW,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,50,SMD2014040450,4,20,2014,245109836,NOCA,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,51,SMD2014040451,4,20,2014,171321702,COGR,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,52,SMD2014040452,4,20,2014,171321703,COGR,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,53,SMD2014040453,4,20,2014,251134639,INBU,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,54,SMD2014040454,4,20,2014,255130113,WTSP,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,55,SMD2014040455,4,20,2014,253144548,WOTH,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,253144550,WOTH,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,253144549,WOTH,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,245109694,NOCA,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,255130183,WTSP,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,171352755,COGR,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,171352756,COGR,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,251134641,INBU,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,252115217,INBU,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,253192910,GRCA,BAMB,,,,BOX 4,,#N/A,OK
,,,4,20,2014,245109649,NOCA,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,265078373,COYE,HOME,,,,BOX 4,,#N/A,OK
,,,4,20,2014,171321704,COGR,HOME,,,,BOX 4,,#N/A,OK
SMD20140404,72,SMD2014040472,4,26,2014,245125261,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,73,SMD2014040473,4,26,2014,245125262,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,74,SMD2014040474,4,26,2014,258138124,CARW,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,75,SMD2014040475,4,26,2014,258138179,CARW,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,76,SMD2014040476,4,26,2014,245125208,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,77,SMD2014040477,4,26,2014,266126424,GCTH,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,78,SMD2014040478,4,26,2014,245125263,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,79,SMD2014040479,4,26,2014,245125202,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,80,SMD2014040480,4,26,2014,267052340,WEVI,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,81,SMD2014040481,4,26,2014,258138196,CARW,PISP,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,82,SMD2014040482,4,26,2014,266126425,CARW,PISP,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,83,SMD2014040483,4,26,2014,245125257,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,84,SMD2014040484,4,26,2014,245125264,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,85,SMD2014040485,4,26,2014,245125265,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,86,SMD2014040486,4,26,2014,258138123,CARW,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,87,SMD2014040487,4,26,2014,245125220,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,88,SMD2014040488,4,26,2014,267052341,WEVI,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,89,SMD2014040489,4,26,2014,245125256,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,90,SMD2014040490,4,26,2014,267052342,WEVI,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,91,SMD2014040491,4,26,2014,273017798,PROW,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,92,SMD2014040492,4,26,2014,273017798,PROW,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,93,SMD2014040493,4,26,2014,266126401,CARW,PISP,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,94,SMD2014040494,4,26,2014,245125205,NOCA,PISP,,,,BOX 5,,#N/A,OK
SMD20140404,95,SMD2014040495,5,11,2014,245109686,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,96,SMD2014040496,5,11,2014,245115262,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,97,SMD2014040497,5,11,2014,255198338,CARW,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,98,SMD2014040498,5,11,2014,245113732,NOCA,BAMB,,,,BOX 5,,#N/A,OK
SMD20140404,99,SMD2014040499,5,11,2014,245109838,NOCA,BAMB,,,,BOX 5,,#N/A,OK
SMD20140404,100,SMD20140404100,5,11,2014,255198308,CARW,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,101,SMD20140404101,5,11,2014,245115206,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,102,SMD20140404102,5,11,2014,245109659,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,103,SMD20140404103,5,11,2014,255130185,SWTH,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,104,SMD20140404104,5,11,2014,255130187,HOSP,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,105,SMD20140404105,5,11,2014,265078343,WEVI,BAMB,,,,BOX 5,,#N/A,OK
SMD20140404,106,SMD20140404106,5,11,2014,257141092,CARW,BAMB,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,107,SMD20140404107,5,11,2014,253192912,GRCA,BAMB,,,,BOX 5,,#N/A,OK
SMD20140404,108,SMD20140404108,5,11,2014,255130116,DOWO,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,109,SMD20140404109,5,11,2014,245109612,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,110,SMD20140404110,5,11,2014,119214260,RBWO,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,111,SMD20140404111,5,11,2014,245113733,NOCA,BAMB,,,,BOX 5,,#N/A,OK
SMD20140404,112,SMD20140404112,5,11,2014,245115246,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,113,SMD20140404113,5,11,2014,245109637,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,114,SMD20140404114,5,11,2014,253192913,GRCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,115,SMD20140404115,5,11,2014,245109759,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,116,SMD20140404116,5,11,2014,90178491,NOCA,BAMB,,,,BOX 5,,#N/A,OK
SMD20140404,117,SMD20140404117,5,11,2014,255130188,HOSP,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,118,SMD20140404118,5,11,2014,245109767,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,119,SMD20140404119,5,11,2014,255198347,HOSP,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,120,SMD20140404120,5,11,2014,245109642,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,121,SMD20140404121,5,11,2014,134297348,RBWO,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,122,SMD20140404122,5,11,2014,134297309,NOMO,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,123,SMD20140404123,5,25,2014,245115242,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,124,SMD20140404124,5,25,2014,245109800,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,125,SMD20140404125,5,25,2014,257141093,CARW,HOME,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,126,SMD20140404126,5,25,2014,245109717,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,127,SMD20140404127,5,25,2014,171352757,BLJA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,128,SMD20140404128,5,25,2014,255198304,CARW,HOME,,,,BOX 5,22-Aug-18,BOX #9,OK
SMD20140404,129,SMD20140404129,5,25,2014,255198315,CARW,HOME,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,130,SMD20140404130,5,25,2014,255130189,CARW,HOME,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,131,SMD20140404131,5,25,2014,253192914,GCFL,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,132,SMD20140404132,5,25,2014,255130191,CARW,HOME,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,133,SMD20140404133,5,25,2014,255130192,HOSP,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,134,SMD20140404134,5,25,2014,171352758,BRTH,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,135,SMD20140404135,5,25,2014,255130193,CARW,HOME,,,,BOX 5,28-Jun-17,BOX #4,OK
SMD20140404,136,SMD20140404136,5,25,2014,171352759,BLJA,HOME,,,,BOX 5,,#N/A,OK
SMD20140404,137,SMD20140404137,5,25,2014,245113734,NOCA,HOME,,,,BOX 5,,#N/A,OK
SMD20140525,1,SMD2014052501,5,25,2014,255130194,HOSP,HOME,,,,BOX 5,,#N/A,OK
SMD20140525,2,SMD2014052502,5,25,2014,255130438,CARW,HOME,,,,,,#N/A,OK
,,,6,9,2014,245109059,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,10,8,2012,245115281,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245109838,NOCA,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130190,CARW,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245113735,NOCA,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245113737,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245113736,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245115291,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130196,CARW,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245109659,NOCA,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245109642,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,134297305,NOMO,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245115206,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245113738,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245113706,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,257141092,CARW,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,171352758,BRTH,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255198309,CARW,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245113734,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130376,CARW,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130424,CARW,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245113739,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245109731,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245109702,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130197,CARW,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130198,HOSP,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130199,HOSP,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,265078374,WEVI,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,255130200,CARW,BAMB,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245109836,NOCA,HOME,,,,BOX 6,,#N/A,OK
,,,6,9,2014,245109780,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140610,1,SMD2014061001,6,14,2014,245125213,NOCA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,2,SMD2014061002,6,14,2014,267052343,HOWA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,3,SMD2014061003,6,14,2014,267052344,HOWA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,4,SMD2014061004,6,14,2014,245125272,NOCA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,5,SMD2014061005,6,14,2014,266126433,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,6,SMD2014061006,6,14,2014,273017821,PROW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,7,SMD2014061007,6,14,2014,273017822,PROW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,8,SMD2014061008,6,14,2014,273017823,PROW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,9,SMD2014061009,6,14,2014,258138150,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,10,SMD2014061010,6,14,2014,258138119,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,11,SMD2014061011,6,14,2014,245125273,NOCA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,12,SMD2014061012,6,14,2014,266126434,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,13,SMD2014061013,6,14,2014,267052345,WEVI,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,14,SMD2014061014,6,14,2014,245125274,NOCA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,15,SMD2014061015,6,14,2014,245125270,NOCA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,16,SMD2014061016,6,14,2014,266126419,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,17,SMD2014061017,6,14,2014,266126435,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,18,SMD2014061018,6,14,2014,266126436,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,19,SMD2014061019,6,14,2014,266126437,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,20,SMD2014061020,6,14,2014,267052346,ACFL,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,21,SMD2014061021,6,14,2014,267052340,WEVI,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,22,SMD2014061022,6,14,2014,273017824,HOWA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,23,SMD2014061023,6,14,2014,273017825,WEVI,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,24,SMD2014061024,6,14,2014,245125205,NOCA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,25,SMD2014061025,6,14,2014,258138138,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,26,SMD2014061026,6,14,2014,266126438,CARW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,27,SMD2014061027,6,14,2014,245125275,NOCA,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,28,SMD2014061028,6,14,2014,273017826,PROW,PISP,,,,BOX 7,,#N/A,OK
SMD20140610,29,SMD2014061029,6,16,2014,255130408,CARW,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,30,SMD2014061030,6,16,2014,245109775,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,31,SMD2014061031,6,16,2014,255198802,TUTI,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,32,SMD2014061032,6,16,2014,255198801,TUTI,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,33,SMD2014061033,6,16,2014,245113739,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,34,SMD2014061034,6,16,2014,255198803,CARW,HOME,,,,BOX 7,22-Aug-18,BOX #9,OK
SMD20140610,35,SMD2014061035,6,16,2014,245113740,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,36,SMD2014061036,6,16,2014,255198804,HOSP,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,37,SMD2014061037,6,16,2014,134297350,COGR,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,38,SMD2014061038,6,16,2014,253192915,RBWO,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,39,SMD2014061039,6,16,2014,171352709,BLJA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,40,SMD2014061040,6,16,2014,255130196,CARW,HOME,,,,BOX 7,22-Aug-18,BOX #9,OK
SMD20140610,41,SMD2014061041,6,16,2014,171352760,BLJA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,42,SMD2014061042,6,16,2014,171352635,COGR,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,43,SMD2014061043,6,16,2014,171352761,BRTH,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,44,SMD2014061044,6,16,2014,255198805,CARW,HOME,,,,BOX 7,8/29/18,BOX #9,OK
SMD20140610,45,SMD2014061045,6,16,2014,255198806,CARW,HOME,,,,BOX 7,8/29/18,BOX #9,OK
SMD20140610,46,SMD2014061046,6,16,2014,255198301,CARW,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,47,SMD2014061047,6,16,2014,171352762,BRTH,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,48,SMD2014061048,6,16,2014,134297348,RBWO,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,49,SMD2014061049,6,16,2014,245113742,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,50,SMD2014061050,6,16,2014,245113741,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,51,SMD2014061051,6,16,2014,257141011,CARW,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,52,SMD2014061052,6,16,2014,245115290,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,53,SMD2014061053,6,16,2014,255198807,HOSP,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,54,SMD2014061054,6,16,2014,171352758,BRTH,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,55,SMD2014061055,6,16,2014,171352633,BLJA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,56,SMD2014061056,6,16,2014,265078375,PROW,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,57,SMD2014061057,6,16,2014,255198312,DOWO,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,58,SMD2014061058,6,16,2014,255198808,TUTI,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,59,SMD2014061059,6,16,2014,245109783,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,60,SMD2014061060,6,16,2014,245109836,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,61,SMD2014061061,6,16,2014,255198809,HOSP,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,62,SMD2014061062,6,16,2014,245113726,NOCA,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,63,SMD2014061063,6,23,2014,255130196,CARW,HOME,,,,BOX 7,,#N/A,OK
SMD20140610,64,SMD2014061064,6,23,2014,255198816,CARW,HOME,,,,BOX 7,4-Jul-17,BOX #6,OK
SMD20140620,1,SMD2014062001,6,23,2014,255130150,CARW,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,2,SMD2014062002,6,23,2014,255198817,CARW,HOME,,,,BOX 6,4-Jul-17,BOX #6,OK
SMD20140620,3,SMD2014062003,6,23,2014,245113749,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,4,SMD2014062004,6,23,2014,245109702,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,5,SMD2014062005,6,23,2014,245109642,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,6,SMD2014062006,6,23,2014,245113725,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,7,SMD2014062007,6,23,2014,245113750,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,8,SMD2014062008,6,23,2014,245115217,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,9,SMD2014062009,6,23,2014,255130190,CARW,HOME,,,,BOX 6,4-Jul-17,BOX #6,OK
SMD20140620,10,SMD2014062010,6,23,2014,255198818,CARW,HOME,,,,BOX 6,4-Jul-17,BOX #6,OK
SMD20140620,11,SMD2014062011,6,23,2014,245109767,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,12,SMD2014062012,6,23,2014,245115280,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,13,SMD2014062013,6,23,2014,255198308,CARW,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,14,SMD2014062014,6,23,2014,171352765,BRTH,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,15,SMD2014062015,6,23,2014,245113751,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,16,SMD2014062016,6,23,2014,245113752,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,17,SMD2014062017,6,23,2014,255198819,HOSP,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,18,SMD2014062018,6,23,2014,245109679,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,19,SMD2014062019,6,23,2014,245113706,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,20,SMD2014062020,6,23,2014,245113737,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,21,SMD2014062021,6,23,2014,265078377,WEVI,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,22,SMD2014062022,6,23,2014,265078372,WEVI,HOME,,,,BOX 6,,#N/A,OK
SMD20140620,23,SMD2014062023,6,23,2014,245113753,NOCA,HOME,,,,BOX 6,,#N/A,OK
SMD20140702,1,SMD2014070201,7,7,2014,255130424,CARW,BAMB,,,,BOX 8,4-Jul-17,BOX #6,OK
SMD20140702,2,SMD2014070202,7,7,2014,255198821,CARW,HOME,,,,BOX 8,4-Jul-17,BOX #6,OK
SMD20140702,3,SMD2014070203,7,7,2014,255198820,CARW,HOME,,,,BOX 8,4-Jul-17,BOX #6,OK
SMD20140702,4,SMD2014070204,7,7,2014,255130124,CARW,HOME,,,,BOX 8,,#N/A,OK
SMD20140702,5,SMD2014070205,7,7,2014,171352767,BRTH,HOME,,,,BOX 8,,#N/A,OK
